Index,SPY,TLT,GLD,VXX,DBC
2018-01-29,268.151536855,114.593035382,127.35,29.65,16.7094181987
2018-01-30,265.401071463,113.92077118,126.8,30.6,16.5928408624
2018-01-31,265.532943092,114.593035382,127.65,29.96,16.6122704185
2018-02-01,265.231522227,112.935298153,128.07,29.01,16.7774216448
2018-02-02,259.457428785,111.887348411,126.39,32.92,16.5054078602
2018-02-05,248.606277652,112.944654847,126.71,43.94,16.3499714118
2018-02-06,253.504366705,112.242902788,125.38,42.88,16.2528236316
2018-02-07,252.12913401,111.176239657,124.79,44.57,16.0682428492
2018-02-08,242.672054376,111.054602633,124.98,55.24,15.9030916228
2018-02-09,246.31736296,110.352850573,124.77,50.03,15.6699369503
2018-02-12,249.934413338,110.839398668,125.37,47.95,15.7670847305
2018-02-13,250.556093872,111.335303457,126.08,47.98,15.7962290646
2018-02-14,253.937659199,110.100219832,128.23,42.34,16.0390985151
2018-02-15,257.177933495,110.474487597,128.38,41.54,16.0682428492
2018-02-16,257.253288711,111.073316021,127.96,42.15,16.0973871833
2018-02-20,255.642570965,110.586767927,126.24,43.9,16.1459610734
2018-02-21,254.370951692,109.230047278,125.66,44.36,16.1265315173
2018-02-22,254.700630763,109.557531572,126.3,43.82,16.2722531877
2018-02-23,258.760393036,110.530627762,126.14,40.41,16.3791157459
2018-02-26,261.765182282,110.568054538,126.45,38.75,16.4665487481
2018-02-27,258.496649779,110.408990738,125.13,42.43,16.3013975217
2018-02-28,255.878056016,111.110742798,125,44.35,16.1265315173
2018-03-01,252.157392216,111.867682511,124.72,47.28,16.1556758514
2018-03-02,253.457269695,110.95826538,125.39,44.99,16.1556758514
2018-03-05,256.386703725,110.658251482,125.18,43.32,16.2528236316
2018-03-06,257.036642465,110.761381259,126.53,43.63,16.3111122998
2018-03-07,256.942448445,110.639500613,125.72,43.18,16.1362462954
2018-03-08,258.185809512,111.277030148,125.42,41.5,16.0390985151
2018-03-09,262.678864278,110.545746269,125.54,38.28,16.1945349635
2018-03-12,262.349185207,111.183275804,125.54,39.88,16.1653906294
2018-03-13,260.653692843,111.745801865,125.78,40.65,16.1168167393
2018-03-14,259.316137755,112.73022247,125.7,41.53,16.1168167393
2018-03-15,259.033555694,112.73022247,124.9,40.17,16.1071019613
2018-03-16,259.313104708,112.327078794,124.6,39.5,16.1653906294
2018-03-19,255.804528418,111.970812289,124.87,43.35,16.0585280712
2018-03-20,256.23955405,111.520791441,124.31,42.37,16.1653906294
2018-03-21,255.747785945,111.642672087,126.48,41.95,16.4568339701
2018-03-22,249.354800577,112.748973339,125.98,47.47,16.3305418558
2018-03-23,244.039922209,112.66459443,127.61,49.76,16.4762635261
2018-03-26,250.716619945,112.23332445,128.28,46.13,16.4859783042
2018-03-27,246.451477341,113.433380045,127.49,49.86,16.417974858
2018-03-28,245.723282262,113.733393944,125.73,50.91,16.3499714118
2018-03-29,248.863032472,114.28654457,125.79,47.31,16.4956930822
2018-04-02,243.49141163,114.511961888,127.26,51.84,16.2722531877
2018-04-03,246.612247683,113.628787912,126.3,49.59,16.3596861899
2018-04-04,249.250772709,113.393901216,126.45,48.62,16.2916827437
2018-04-05,251.21784513,112.548309112,125.8,46.96,16.3694009679
2018-04-06,245.619254393,113.779115397,126.39,49.76,16.2528236316
2018-04-09,246.829760498,113.967024754,126.82,49.92,16.4568339701
2018-04-10,250.754448261,113.760324462,127.12,48.62,16.7385625327
2018-04-11,249.439914288,114.164329578,128.11,49.01,16.864854647
2018-04-12,251.492100419,113.328132942,126.62,47.01,16.7968512009
2018-04-13,250.754448261,113.591206041,127.45,45.3,16.8065659789
2018-04-16,252.816091471,113.628787912,127.63,43.03,16.7482773108
2018-04-17,255.52081605,113.93883835,127.75,40.44,16.7579920888
2018-04-18,255.709957629,113.027477971,127.85,40.54,17.0688649855
2018-04-19,254.291395787,112.106722124,127.6,41.19,17.0008615394
2018-04-20,252.135181787,111.298711891,126.63,42.39,16.9717172053
2018-04-23,252.097353472,111.326898294,125.62,41.94,16.9620024273
2018-04-24,248.70226213,110.819543032,126.23,44.11,16.8745694251
2018-04-25,249.316972261,110.077301073,125.41,44.49,16.9037137591
2018-04-26,251.851469419,110.847729435,124.97,42.32,16.9911467613
2018-04-27,252.087896393,111.702717007,125.5,41.48,16.9814319833
2018-04-30,250.149195209,111.900021832,124.59,41.57,17.0591502075
2018-05-01,250.593677919,111.497973791,123.71,40.95,16.9620024273
2018-05-02,248.910317867,111.375562368,123.65,40.65,16.9620024273
2018-05-03,248.361807288,111.874624323,124.28,41.48,17.0688649855
2018-05-04,251.577214129,112.044117063,124.54,40.02,17.1854423218
2018-05-07,252.428351235,111.86520806,124.57,39.9,17.1757275438
2018-05-08,252.428351235,111.761629164,124.59,39.81,17.2243014339
2018-05-09,254.868277603,111.093074469,124.33,38.16,17.3797378822
2018-05-10,257.251461497,111.987619483,125.18,36.44,17.4671708844
2018-05-11,258.03639905,112.270107382,125,35.75,17.3603083262
2018-05-14,258.159341076,111.676882794,124.49,34.69,17.4866004405
2018-05-15,256.381410234,110.405687248,122.48,37.13,17.5060299965
2018-05-16,257.459517234,109.981955399,122.29,35.81,17.6031777768
2018-05-17,257.242004418,109.426395864,122.36,34.87,17.6226073328
2018-05-18,256.59892305,110.368022195,122.41,35.3,17.6323221108
2018-05-21,258.528167155,110.424519774,122.48,34.23,17.7683290031
2018-05-22,257.809429155,110.255027035,122.41,34.64,17.7877585592
2018-05-23,258.518710076,111.055409416,122.54,34.03,17.8849063394
2018-05-24,257.989113655,111.940538166,123.59,33.81,17.7683290031
2018-05-25,257.374403524,112.637341651,123.21,34.25,17.5060299965
2018-05-29,254.414337813,115.104402637,123.19,38.51,17.3408787701
2018-05-30,257.809429155,114.332269046,123.37,36.56,17.5643186647
2018-05-31,256.230096971,114.14394378,123.1,36.79,17.5157447745
2018-06-01,258.745679971,113.542244555,122.49,35.29,17.3991674383
2018-06-04,259.975100234,112.721116103,122.37,34,17.1951570998
2018-06-05,260.164241813,112.985387329,122.85,33.6,17.2243014339
2018-06-06,262.33936997,112.069876296,122.92,32.22,17.282590102
2018-06-07,262.310998734,113.155275974,122.86,32.81,17.3505935482
2018-06-08,263.086479207,112.815498683,123.01,32.6,17.3408787701
2018-06-11,263.436391128,112.607857006,123.23,32.09,17.3311639921
2018-06-12,263.77684597,112.63617178,122.82,31.97,17.3214492141
2018-06-13,262.935165944,112.579542232,123.19,32.39,17.3894526603
2018-06-14,263.59716147,113.51392978,123.38,31.33,17.1951570998
2018-06-15,263.262002592,113.617750619,121.34,31.67,16.7774216448
2018-06-18,262.72052624,113.51392978,121.11,31.24,16.9231433152
2018-06-19,261.713570217,114.174607845,120.8,32.79,16.7482773108
2018-06-20,262.160050718,113.17415249,120.26,32.02,16.7288477547
2018-06-21,260.516622491,113.768762748,120.05,34.15,16.6025556404
2018-06-22,260.991601747,113.75932449,120.34,33.06,16.9328580932
2018-06-25,257.43875691,114.014157458,119.89,38.11,16.7385625327
2018-06-26,258.008732018,114.174607845,119.26,36.48,16.9037137591
2018-06-27,255.871325364,115.250569265,118.58,38.56,16.9911467613
2018-06-28,257.334261474,115.278884039,118.22,38.03,16.9814319833
2018-06-29,257.704745294,114.8824772,118.65,37,17.1757275438
2018-07-02,258.255721231,114.792757119,117.46,37.08,16.8162807569
2018-07-03,257.343761059,115.407633857,118.65,37.33,16.7968512009
2018-07-05,259.443169372,115.738721331,119.05,36.09,16.8939989811
2018-07-06,261.637573536,116.117107016,118.86,34.23,16.9717172053
2018-07-09,263.993470647,115.369795288,119.15,32.48,17.0591502075
2018-07-10,264.94342916,115.360335646,118.93,31.84,17.0202910954
2018-07-11,263.005513794,115.804938826,117.64,32.93,16.427689636
2018-07-12,265.389909661,115.795479184,118.13,31.69,16.5151226382
2018-07-13,265.598900533,116.088728089,117.61,31.45,16.5442669723
2018-07-16,265.361410905,115.606286341,117.55,31.23,16.1945349635
2018-07-17,266.434864024,115.388714573,116.28,30.89,16.2139645195
2018-07-18,266.995339547,114.925192109,116.31,30.63,16.3596861899
2018-07-19,265.988383523,115.653584552,115.81,31.19,16.3402566338
2018-07-20,265.684396799,114.234638234,116.56,31.33,16.4568339701
2018-07-23,266.178375226,112.825151558,116,31.18,16.5151226382
2018-07-24,267.517816729,113.212996885,116.04,30.58,16.6025556404
2018-07-25,269.797717159,113.033263685,116.68,30.45,16.825995535
2018-07-26,269.161244956,112.815691916,115.77,30.55,16.825995535
2018-07-27,267.337324611,113.004884758,115.83,31.34,16.7579920888
2018-07-30,265.940885598,112.617039432,115.65,32.3,16.855139869
2018-07-31,267.251828345,113.231916169,115.99,31.4,16.7579920888
2018-08-01,266.805347844,112.31131515,115.14,31.1,16.5151226382
2018-08-02,268.258784369,112.472491273,114.52,30.79,16.6122704185
2018-08-03,269.408234169,113.031867231,114.92,30.32,16.6705590866
2018-08-06,270.396191022,113.09823387,114.33,29.26,16.6997034207
2018-08-07,271.289152024,112.510415067,114.59,28.66,16.825995535
2018-08-08,271.175157002,112.624186448,114.91,28.14,16.6219851965
2018-08-09,270.804673182,113.572281292,114.74,28.55,16.5539817503
2018-08-10,268.990252423,114.397123805,114.69,29.94,16.5539817503
2018-08-13,267.9832964,114.160100094,112.96,31.8,16.4665487481
2018-08-14,269.693221723,113.904114487,113.07,30.1,16.4956930822
2018-08-15,267.679309676,114.567780877,111.19,32.03,16.1362462954
2018-08-16,269.845215085,114.558299929,111.1,30.27,16.2625384096
2018-08-17,270.795173597,114.700514155,112.13,29.4,16.3305418558
2018-08-20,271.37464829,115.468470978,112.69,28.87,16.3596861899
2018-08-21,272.011120493,115.079752093,113.02,29.62,16.3888305239
2018-08-22,271.849627546,115.534837617,113.27,29.21,16.6219851965
2018-08-23,271.488643311,115.714975638,112.2,28.98,16.5928408624
2018-08-24,273.122571953,115.9425184,114.16,28.8,16.7191329767
2018-08-27,275.278977777,115.27885201,114.59,28.89,16.7774216448
2018-08-28,275.411971968,114.586742774,113.68,28.89,16.7094181987
2018-08-29,276.893907248,114.738437949,114.2,28.9,16.8939989811
2018-08-30,275.772956203,114.984942608,113.64,29.53,16.864854647
2018-08-31,275.782455788,114.719476052,113.51,29.07,16.8842842031
2018-09-04,275.307476532,114.058022515,112.93,29.21,16.7871364229
2018-09-05,274.566508892,113.753943808,113.32,29.47,16.7191329767
2018-09-06,273.740044986,114.17205203,113.54,30.35,16.6219851965
2018-09-07,273.208068219,113.202801152,113.23,30.86,16.6608443086
2018-09-10,273.683047475,113.620909374,113.15,30.02,16.7191329767
2018-09-11,274.585508062,112.756185551,113.22,29.14,16.8842842031
2018-09-12,274.652005158,113.022254419,114.17,28.75,17.0008615394
2018-09-13,276.276434215,113.193298692,113.76,27.87,16.8162807569
2018-09-14,276.32393214,112.651658495,113.02,27.39,16.7094181987
2018-09-17,274.860996031,112.651658495,113.61,28.21,16.6899886426
2018-09-18,276.352430896,111.473353505,113.44,28.07,16.845425091
2018-09-19,276.646918035,110.808181334,113.88,27.11,16.9522876492
2018-09-20,278.888820124,111.321314152,114.27,26.64,16.9522876492
2018-09-21,278.634801218,111.273801854,113.49,26.7,16.9911467613
2018-09-24,277.70916761,110.988728066,113.47,26.68,17.2437309899
2018-09-25,277.451517018,110.874698551,113.65,26.93,17.282590102
2018-09-26,276.621309555,111.653900238,113.05,27.23,17.2048718778
2018-09-27,277.394261331,111.729919914,112.05,26.72,17.282590102
2018-09-28,277.422889175,111.435343667,112.76,26.67,17.4574561064
2018-10-01,278.386693241,110.618956955,112.57,26.37,17.7877585592
2018-10-02,278.224468794,111.295146877,113.87,26.42,17.8460472273
2018-10-03,278.377150626,109.361815128,113.42,26.2,18.0111984537
2018-10-04,276.201434517,108.590387189,113.48,27.8,17.8169028932
2018-10-05,274.655530965,107.657054621,113.8,28.38,17.7780437812
2018-10-08,274.655530965,107.295150156,112.54,28.66,17.729469891
2018-10-09,274.254741156,108.380863552,112.6,29.17,17.8557620053
2018-10-10,265.570961947,108.085625698,112.88,34,17.5060299965
2018-10-11,259.72133925,109.399910335,115.78,36.87,17.2437309899
2018-10-12,263.328447536,109.018958267,115.23,34.02,17.3797378822
2018-10-15,261.849342287,108.971339258,116,34.51,17.4185969943
2018-10-16,267.574910995,109.218958103,115.8,31.98,17.4963152185
2018-10-17,267.622624068,108.571339586,115.79,32.47,17.3408787701
2018-10-18,263.75786519,108.533244379,115.92,34.65,17.1465832097
2018-10-19,263.614725972,108.295149336,116.01,34.05,17.2437309899
2018-10-22,262.431441772,108.15229231,115.71,34.56,17.263160546
2018-10-23,261.09547574,108.495149172,116.39,35.88,16.8842842031
2018-10-24,253.184648307,109.31419612,116.66,39,16.7677068668
2018-10-25,257.726932816,108.857053637,116.4,37.87,16.835710313
2018-10-26,253.194190922,109.514195956,116.77,39.99,16.9620024273
2018-10-29,251.791426588,109.266577111,116.31,40.23,16.7871364229
2018-10-30,255.522588863,108.723720413,115.8,38.87,16.6997034207
2018-10-31,258.251776614,108.171339914,115.15,37.44,16.4762635261
2018-11-01,261.000049595,108.271051261,116.63,36.38,16.3596861899
2018-11-02,259.454146043,106.924942608,116.65,36.68,16.3208270778
2018-11-05,260.885538221,107.345004883,116.37,36.17,16.3111122998
2018-11-06,262.536410532,107.278176793,116.04,35.09,16.2431088536
2018-11-07,268.157010481,107.421379842,116.03,32.57,16.2042497415
2018-11-08,267.670337141,107.411832972,115.78,32.37,16.1071019613
2018-11-09,265.055660764,108.213770041,114.48,33.31,15.9322359569
2018-11-12,260.10304383,108.920238412,113.66,36.02,15.8933768448
2018-11-13,259.61637049,108.853410323,113.7,36.35,15.4562118338
2018-11-14,257.84144419,108.920238412,114.64,37.24,15.5922187261
2018-11-15,260.532461484,108.872504063,114.77,36.83,15.563074392
2018-11-16,261.209987114,109.502597475,115.62,35.17,15.6602221723
2018-11-19,256.791756594,109.808097311,115.67,37.26,15.6602221723
2018-11-20,252.039534565,109.84628479,115.67,39.34,15.1841980492
2018-11-21,252.898369872,109.808097311,115.86,38.42,15.3104901634
2018-11-23,251.209327103,109.922659749,115.77,38.6,14.8636103744
2018-11-26,255.264938271,109.674441132,115.64,36.5,14.9316138206
2018-11-27,256.123773578,109.798550441,114.95,35.85,14.8733251524
2018-11-28,262.021109348,109.263925728,115.38,34.79,14.8247512623
2018-11-29,261.448552477,109.693534872,115.74,35.48,14.9218990425
2018-11-30,263.042169101,110.104050277,115.54,34.49,14.8538955964
2018-12-03,266.525223399,110.883873932,116.41,32.5,15.1939128272
2018-12-04,257.889157263,112.740231503,117.12,36.78,15.2036276052
2018-12-06,257.497910068,113.094279082,117.14,37.58,15.0773354909
2018-12-07,251.514690767,113.304793858,118.09,40.3,15.2522014953
2018-12-10,251.991821493,113.773667677,117.68,40.11,15.0093320447
2018-12-11,252.04907718,113.754529971,117.54,39.98,15.0967650469
2018-12-12,253.31824491,113.247380737,117.79,39.67,15.0481911568
2018-12-13,253.23236138,112.97945284,117.53,39.01,15.2424867173
2018-12-14,248.556480267,113.371775832,117.06,40.55,15.0093320447
2018-12-17,243.68020425,114.032026721,117.87,42.67,14.8344660403
2018-12-18,243.413011044,114.713225744,118.15,42.84,14.5235931436
2018-12-19,239.767732299,116.228668024,117.43,42.62,14.5818818118
2018-12-20,235.864802963,115.806646123,119.24,44.75,14.4458749194
2018-12-21,231.060478259,115.787463309,118.72,47.16,14.3195828051
2018-12-24,224.955182697,116.362947719,120.02,49.35,14.163174879
2018-12-26,236.321015944,115.116064831,119.66,46.9,14.4781308179
2018-12-27,238.135325475,115.135247645,120.57,48.77,14.3403375946
2018-12-28,237.828140792,116.103979735,121.06,48.82,14.2222291175
2018-12-31,239.911236919,116.545184449,121.25,46.88,14.2615986099
2019-01-02,240.160824474,117.159034487,121.33,45.5,14.3009681023
2019-01-03,234.429910244,118.492240037,122.43,47.71,14.4190765794
2019-01-04,242.282318686,117.120668859,121.44,43.94,14.6159240412
2019-01-07,244.19262343,116.775378213,121.86,42.94,14.7241901452
2019-01-08,246.486909026,116.468453195,121.53,42,14.8718257416
2019-01-09,247.638851585,116.286216465,122.31,41.08,15.1670969343
2019-01-10,248.512408025,115.538086732,121.59,40.65,15.127727442
2019-01-11,248.608403239,115.988882853,121.8,39.31,15.0785155765
2019-01-14,247.091678869,115.557269545,122.09,39.46,14.9505647263
2019-01-15,249.92353766,115.135247645,121.88,37.66,15.0686732034
2019-01-16,250.528307503,115.250344527,122.27,38.32,15.1474121882
2019-01-17,252.429012725,115.279118747,122.11,38.04,15.1572545613
2019-01-18,255.788845189,114.674860117,121.02,37.08,15.3147325307
2019-01-22,252.333017512,115.45176407,121.45,40.6,15.2064664267
2019-01-23,252.860991185,115.403807036,121.28,40.02,15.1867816805
2019-01-24,252.995384484,116.161528176,121.09,38.72,15.2261511729
2019-01-25,255.136077739,115.60522658,122.86,37.28,15.3048901576
2019-01-28,253.196974431,115.490129698,123.29,38.84,15.0982003227
2019-01-29,252.860991185,116.075205514,123.98,38.69,15.2458359191
2019-01-30,256.863991577,115.988882853,124.69,36.96,15.3541020231
2019-01-31,259.119879088,116.986389164,124.75,35.43,15.2753630384
2019-02-01,259.244672865,116.281270176,124.5,35.09,15.4131562616
2019-02-04,261.068581917,115.762157363,123.96,34,15.4229986347
2019-02-05,262.162927348,116.290883377,124.28,33.71,15.3541020231
2019-02-06,261.81734458,116.348562578,123.44,33.53,15.3737867693
2019-02-07,259.321469036,117.117618598,123.74,34.65,15.2261511729
2019-02-08,259.638253239,117.617505011,124.21,34.23,15.2458359191
2019-02-11,259.782246059,117.156071399,123.6,33.86,15.1572545613
2019-02-12,263.12287948,116.858062191,123.86,33.25,15.2458359191
2019-02-13,263.977236878,116.41585498,123.37,33.17,15.3344172769
2019-02-14,263.391666077,117.079165797,124.06,33.77,15.3737867693
2019-02-15,266.261922953,117.261816601,124.8,32.59,15.6592155889
2019-02-19,266.722699976,117.559825809,126.7,32.69,15.6985850813
2019-02-20,267.26027317,117.2233638,126.48,31.38,15.7477969468
2019-02-21,266.309920559,116.175524974,125.05,31.79,15.7970088122
2019-02-22,267.961038227,116.867675391,125.5,30.59,15.8363783046
2019-02-25,268.325820037,116.521600182,125.37,31.14,15.6001613504
2019-02-26,268.133829611,117.098392197,125.58,31.4,15.669057962
2019-02-27,268.018635355,115.771770563,124.69,31.43,15.7477969468
2019-02-28,267.519460246,115.377629353,123.99,31.41,15.7084274544
2019-03-01,269.189776956,114.31372783,121.88,29.98,15.5312647387
2019-03-04,268.210625781,115.20966384,121.56,30.71,15.5804766042
2019-03-05,267.845843971,115.450506853,121.72,30.89,15.6592155889
2019-03-06,266.223524867,115.874390556,121.61,31.8,15.5706342311
2019-03-07,263.99643592,116.625820758,121.51,33.01,15.5312647387
2019-03-08,263.468462248,117.117140505,122.84,33.23,15.5214223656
2019-03-11,267.289071734,116.770326566,122.24,30.81,15.5411071118
2019-03-12,268.297021473,117.589192811,122.98,29.94,15.6395308427
2019-03-13,270.072932918,117.367617239,123.84,29.62,15.7379545737
2019-03-14,269.900141534,116.519849832,122.41,29.13,15.669057962
2019-03-15,271.227851329,117.290547474,122.97,28.59,15.669057962
2019-03-18,272.211294535,117.223111431,123.04,28.66,15.7477969468
2019-03-19,272.278785735,116.963000976,123.38,28.85,15.7871664391
2019-03-20,271.45924973,118.186483484,124.18,29.16,15.9052749162
2019-03-21,274.52527855,118.446593938,123.68,28.78,15.8265359315
2019-03-22,269.241681716,120.28663456,123.97,32.08,15.6887427082
2019-03-25,269.039208115,120.47930897,124.92,32.24,15.7477969468
2019-03-26,271.044660927,120.392605486,124.3,30.42,15.777324066
2019-03-27,269.627345718,121.500483347,123.65,30.88,15.6887427082
2019-03-28,270.649355325,121.92436705,121.9,30.19,15.6395308427
2019-03-29,272.355918536,121.808762404,122.01,29.26,15.6493732158
2019-04-01,275.585854556,120.082582725,121.53,28.74,15.7970088122
2019-04-02,275.720836957,120.304653916,121.98,28.66,15.8363783046
2019-04-03,276.15470896,119.261884845,121.8,28.86,15.8560630508
2019-04-04,276.887470565,119.599819266,122.11,28.57,15.8659054239
2019-04-05,278.227652973,119.754303573,121.98,28,15.9151172893
2019-04-08,278.439768175,119.32947173,122.51,27.87,15.9741715279
2019-04-09,277.012811366,119.706027227,123.15,28.86,15.9446444086
2019-04-10,277.957688172,119.995685303,123.53,28.05,16.0824376319
2019-04-11,277.880555371,119.290850653,121.95,27.5,16.0036986471
2019-04-12,279.760667383,118.441186966,121.83,26.26,16.0529105126
2019-04-15,279.577476982,118.74050031,121.6,25.92,16.0233833933
2019-04-16,279.760667383,117.997044583,120.51,25.71,15.9643291548
2019-04-17,279.076113779,118.045320929,120.28,25.89,15.9052749162
2019-04-18,279.625684982,118.663258157,120.37,25.48,15.9544867817
2019-04-22,279.866724984,118.093597275,120.37,25.25,16.0332257664
2019-04-23,282.3831826,118.344634274,120.12,25.05,16.0529105126
2019-04-24,281.756478596,119.310161191,120.47,25.7,15.993856274
2019-04-25,281.582929795,119.136366346,120.57,26.2,15.9643291548
2019-04-26,282.894187403,119.541887651,121.37,25.29,15.777324066
2019-04-29,283.337701006,118.779121387,120.83,25.68,15.7871664391
2019-04-30,283.482325007,119.387403345,121.2,25.68,15.8363783046
2019-05-01,281.351531393,119.878769648,120.4,26.65,15.7871664391
2019-05-02,280.744110589,119.307918364,119.94,26.69,15.6100037235
2019-05-03,283.491966607,119.646558956,120.65,25.42,15.6198460966
2019-05-06,282.325332999,119.975524103,120.81,26.86,15.669057962
2019-05-07,277.610590569,120.894691425,121.21,31.33,15.4722105002
2019-05-08,277.224926567,120.372217368,120.91,30.71,15.4918952464
2019-05-09,276.386107362,120.865665088,121.2,30.55,15.4131562616
2019-05-10,277.77449777,120.701182515,121.43,28.19,15.4426833809
2019-05-13,270.793979326,121.649376173,122.67,32.45,15.3639443962
2019-05-14,273.242945741,121.29138469,122.46,30.65,15.5706342311
2019-05-15,274.843451352,122.036393993,122.39,29.36,15.7084274544
2019-05-16,277.388833768,121.630025282,121.51,28.1,15.7970088122
2019-05-17,275.595496156,121.900937756,120.65,28.52,15.6493732158
2019-05-20,273.773233745,121.649376173,120.64,28.94,15.7182698275
2019-05-21,276.241483361,121.455867263,120.36,27.48,15.7281122006
2019-05-22,275.393022555,122.152499339,120.24,27.22,15.5017376195
2019-05-23,272.028104134,123.526412599,121.17,29.02,15.1769393074
2019-05-24,272.645166538,123.632842499,121.3,28.42,15.3836291424
2019-05-28,270.109425722,124.522983484,120.83,29.27,15.5115799926
2019-05-29,268.29680491,124.900325859,120.87,29.84,15.452525754
2019-05-30,269.029566515,125.974300308,121.69,29.31,15.2950477845
2019-05-31,265.404324892,127.551397923,123.33,30.42,14.8915104878
2019-06-03,264.729412887,128.402385283,125.11,30.73,14.8422986223
2019-06-04,270.475806524,126.938419701,125.15,29.02,14.9308799801
2019-06-05,272.818715339,126.220979614,125.47,28.46,14.6257664143
2019-06-06,274.59276975,126.628175339,125.88,27.85,14.8816681147
2019-06-07,277.340625768,127.723725742,126.59,28.06,14.9308799801
2019-06-10,278.613316976,126.521528839,125.33,27.86,14.8915104878
2019-06-11,278.545825775,126.59908993,125.18,27.91,14.9899342187
2019-06-12,278.054104172,126.696041293,125.83,27.78,14.7832443838
2019-06-13,279.201454579,127.132322427,126.6,27.61,14.9702494725
2019-06-14,278.892923377,127.452261925,126.56,27.32,15.0293037111
2019-06-17,278.998980978,127.67525006,126.48,27.03,14.9604070994
2019-06-18,281.920385797,128.315129057,127.12,26.82,15.1375698151
2019-06-19,282.556731401,128.499336647,127.89,25.93,15.1080426958
2019-06-20,285.256379418,128.838666417,131.11,26.01,15.4131562616
2019-06-21,284.843333271,127.423176516,131.98,26.62,15.452525754
2019-06-24,284.494545516,128.373299875,133.94,26.38,15.5214223656
2019-06-25,281.704243476,128.770800463,134.2,27.05,15.5706342311
2019-06-26,281.423275562,127.946713877,132.97,26.84,15.6493732158
2019-06-27,282.421196084,128.848361554,132.84,26.42,15.6493732158
2019-06-28,283.874478396,128.761105327,133.2,26,15.4820528733
2019-07-01,286.451632364,128.460713163,130.62,24.56,15.4722105002
2019-07-02,287.197650618,129.451562584,133.41,23.65,15.2163087998
2019-07-03,289.493836672,130.374412534,133.63,23.51,15.3639443962
2019-07-05,289.164426014,128.645283153,132.14,23.58,15.3934715155
2019-07-08,287.575504019,128.820138933,131.29,24.23,15.3737867693
2019-07-09,287.933980323,128.771567883,131.75,24.3,15.4229986347
2019-07-10,289.309754246,128.062430552,133.83,23.56,15.7576393198
2019-07-11,289.987952658,126.352729591,132.7,23.17,15.7674816929
2019-07-12,291.286218191,126.498442741,133.53,22.8,15.8068511853
2019-07-15,291.383103678,127.227008491,133.53,22.71,15.6395308427
2019-07-16,290.443314449,126.848154301,132.4,22.78,15.4722105002
2019-07-17,288.466850504,128.217857912,134.58,23.36,15.3344172769
2019-07-18,289.522902318,128.227572122,136.48,23.115,15.2261511729
2019-07-19,287.914603225,127.926431612,134.47,23.38,15.3147325307
2019-07-22,288.621867284,128.169286862,134.45,22.91,15.2655206653
2019-07-23,290.685528168,127.469863742,133.69,22.1,15.3639443962
2019-07-24,292.051613542,128.023573712,134.37,21.54,15.2950477845
2019-07-25,290.656462522,127.411578482,133.42,22.2,15.235993546
2019-07-26,292.603860821,127.712718992,133.64,21.64,15.2556782922
2019-07-29,292.070990639,127.751575832,134.53,21.83,15.3147325307
2019-07-30,291.354038032,128.062430552,134.98,22.34,15.4033138885
2019-07-31,288.166505493,129.092136813,133.21,23.59,15.3048901576
2019-08-01,285.657171366,131.65081213,136.41,25.45,14.8816681147
2019-08-02,283.506313544,132.867457961,135.89,25.66,14.9013528609
2019-08-05,274.980390643,135.164485291,137.79,29.3,14.7734020107
2019-08-06,278.836433046,136.24486679,138.91,27.48,14.6946630259
2019-08-07,279.001138375,136.293532623,141.02,27.62,14.5076579372
2019-08-08,284.475168419,136.585527622,141.73,25.98,14.5863969219
2019-08-09,282.537458669,136.312998956,141.26,26.93,14.7143477721
2019-08-12,279.098023862,139.155083618,142.63,28.89,14.6060816681
2019-08-13,283.438493703,138.678158452,141.78,26.76,14.9505647263
2019-08-14,275.057899033,141.802504948,142.75,30.465,14.7241901452
2019-08-15,275.784540189,143.379277945,143.7,29.67,14.6060816681
2019-08-16,279.853730665,142.23076428,142.78,28.03,14.596239295
2019-08-19,283.22534563,140.19653245,141.11,25.98,14.6651359067
2019-08-20,281.05511071,141.646774281,142.21,26.6,14.704505399
2019-08-21,283.341608215,140.702657116,141.76,25.3,14.7537172645
2019-08-22,283.254411276,139.768273117,141.4,25.75,14.6848206528
2019-08-23,275.978311164,142.065300447,144.17,28.96,14.5765545488
2019-08-26,279.030204021,141.491043615,144.19,28.1,14.5667121757
2019-08-27,277.935398012,143.671272945,145.57,28.67,14.6651359067
2019-08-28,279.89248486,143.856203111,145.16,28.02,14.7930867569
2019-08-29,283.467559349,143.311145779,144.12,26.85,14.8324562492
2019-08-30,283.341608215,143.350078445,143.75,27,14.596239295
2019-09-03,281.684866379,143.535186729,145.75,28.19,14.5175003103
2019-09-04,284.882087466,143.749694854,146.66,26.45,14.8619833685
2019-09-05,288.544358894,141.146346246,143.14,25.47,14.8422986223
2019-09-06,288.767195515,142.150634285,141.94,24.72,14.8816681147
2019-09-09,288.912523747,139.625288632,141.39,24.48,15.019461338
2019-09-10,288.844703905,137.177945933,140.18,24.4,15.0391460842
2019-09-11,290.898676241,136.9341867,141.03,24.02,14.9308799801
2019-09-12,291.906285311,136.037152723,141.32,23.45,14.8718257416
2019-09-13,291.712514336,133.131542666,140.15,23.08,14.8718257416
2019-09-16,290.811479302,134.828106928,141.32,23.42,15.5312647387
2019-09-17,291.547809007,135.559384627,141.6,23.31,15.235993546
